City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description
446,Havre-Saint-Pierre,CA,2021-11-26 00:52:45,50.2334,-63.5986,41.36,100,90,8.05,overcast clouds
447,Myitkyina,MM,2021-11-26 00:52:46,25.3833,97.4,59.27,69,0,2.44,clear sky
448,Svetlyy,RU,2021-11-26 00:52:46,54.675,20.1347,37.96,82,100,20.78,overcast clouds
449,Koungou,YT,2021-11-26 00:52:47,-12.7336,45.2042,80.31,83,0,5.75,clear sky
450,Novikovo,RU,2021-11-26 00:52:47,51.1537,37.8879,28.81,85,11,10.8,few clouds
451,Port Augusta,AU,2021-11-26 00:52:47,-32.5,137.7667,67.71,55,79,22.77,broken clouds
452,Maniago,IT,2021-11-26 00:52:48,46.1706,12.7078,47.79,91,100,3.42,light rain
453,Rawson,AR,2021-11-26 00:50:50,-43.3002,-65.1023,59.83,65,83,9.73,broken clouds
454,Luderitz,NA,2021-11-26 00:52:48,-26.6481,15.1594,57.9,96,2,1.07,clear sky
455,Moba,CN,2021-11-26 00:52:49,33.2288,105.0179,38.12,62,100,2.91,overcast clouds
456,Huarmey,PE,2021-11-26 00:52:49,-10.0681,-78.1522,67.32,84,100,7.81,overcast clouds
457,Coahuayana,MX,2021-11-26 00:52:50,18.7333,-103.6833,74.44,85,0,1.07,clear sky
458,Goderich,CA,2021-11-26 00:50:12,43.7501,-81.7165,41.32,81,100,16.11,overcast clouds
459,Prince Rupert,CA,2021-11-26 00:52:50,54.3161,-130.3201,47.89,76,90,11.5,light rain
460,Yulara,AU,2021-11-26 00:53:51,-25.2406,130.9889,69.64,52,0,13.8,clear sky
461,Koslan,RU,2021-11-26 00:53:51,63.4564,48.8989,14.63,92,100,6.96,overcast clouds
462,Urumqi,CN,2021-11-26 00:50:08,43.801,87.6005,38.35,38,0,15.66,clear sky
463,Yarkovo,RU,2021-11-26 00:53:52,57.4028,67.0786,6.6,94,99,6.67,overcast clouds
464,Henties Bay,NA,2021-11-26 00:53:52,-22.116,14.2845,59.86,95,38,3.4,scattered clouds
465,Merauke,ID,2021-11-26 00:53:53,-8.4667,140.3333,86.11,60,96,6.69,overcast clouds
466,Islamabad,PK,2021-11-26 00:53:53,33.7104,73.1338,50.85,72,0,4.29,clear sky
467,Lodja,CD,2021-11-26 00:53:54,-3.4833,23.4333,68.58,100,100,1.63,light rain
468,Dois Vizinhos,BR,2021-11-26 00:53:54,-25.7336,-53.0572,67.53,98,100,3.76,light rain
469,Kiruna,SE,2021-11-26 00:53:55,67.8557,20.2251,4.12,85,90,0.0,light snow
470,Xining,CN,2021-11-26 00:53:55,36.6167,101.7667,28.09,38,0,1.97,clear sky
471,Taseyevo,RU,2021-11-26 00:53:56,57.2169,94.8978,20.3,93,100,10.8,overcast clouds
472,Kahului,US,2021-11-26 00:53:56,20.8947,-156.47,83.46,71,40,23.02,scattered clouds
473,Sanmenxia,CN,2021-11-26 00:53:57,34.7747,111.1814,46.78,42,6,1.9,clear sky
474,Olga,RU,2021-11-26 00:53:57,43.7444,135.2892,27.41,48,0,13.29,clear sky
475,Bairiki,KI,2021-11-26 00:53:58,1.3292,172.9752,87.8,62,20,14.97,few clouds
476,Pita,GN,2021-11-26 00:53:58,10.8333,-12.5833,73.26,39,20,4.09,few clouds
477,San Quintin,MX,2021-11-26 00:53:59,30.4833,-115.95,64.36,54,0,2.98,clear sky
478,Maceio,BR,2021-11-26 00:49:54,-9.6658,-35.7353,80.04,83,40,4.61,scattered clouds
479,Swiecie,PL,2021-11-26 00:53:59,53.4095,18.4474,38.8,86,100,12.39,overcast clouds
480,Neiafu,TO,2021-11-26 00:54:00,-18.65,-173.9833,84.88,70,75,8.05,broken clouds
481,Trofors,NO,2021-11-26 00:54:00,65.5333,13.4063,25.95,97,100,3.04,overcast clouds
482,Whitehorse,CA,2021-11-26 00:54:01,60.7161,-135.0538,13.1,85,90,5.75,light snow
483,Houffalize,BE,2021-11-26 00:54:01,50.1332,5.7889,35.82,100,95,3.85,overcast clouds
484,Demyanovo,RU,2021-11-26 00:54:02,60.3511,47.0842,23.22,95,100,11.52,light snow
485,Puerto Cabezas,NI,2021-11-26 00:54:02,14.0351,-83.3888,75.72,90,39,8.3,scattered clouds
486,Koumra,TD,2021-11-26 00:54:03,8.9126,17.5539,73.11,27,10,3.13,clear sky
487,Pangoa,PE,2021-11-26 00:54:03,-12.1167,-73.0,72.03,78,100,2.55,overcast clouds
488,Hualmay,PE,2021-11-26 00:54:04,-11.0964,-77.6139,66.11,86,100,9.01,overcast clouds
489,Puerto Colombia,CO,2021-11-26 00:54:04,10.9878,-74.9547,80.69,82,100,22.15,overcast clouds
490,Yarensk,RU,2021-11-26 00:54:05,62.1675,49.0916,14.99,93,100,6.98,light snow
491,Chipiona,ES,2021-11-26 00:54:05,36.7366,-6.437,48.67,93,20,5.75,few clouds
492,Roald,NO,2021-11-26 00:54:06,62.5833,6.1333,32.32,86,40,8.05,light snow
493,Marsh Harbour,BS,2021-11-26 00:54:06,26.5412,-77.0636,73.02,65,95,13.47,overcast clouds
494,Mitsamiouli,KM,2021-11-26 00:54:06,-11.3847,43.2844,79.57,76,88,4.88,overcast clouds
495,Marzuq,YE,2021-11-26 00:54:07,14.4,46.4667,65.52,36,93,2.15,overcast clouds
496,Thiruvananthapuram,IN,2021-11-26 00:49:40,8.4833,76.9167,75.18,100,75,8.05,heavy intensity rain
497,Iralaya,HN,2021-11-26 00:54:08,15.0,-83.2333,78.89,85,100,5.61,overcast clouds
498,Troitsko-Pechorsk,RU,2021-11-26 00:54:08,62.7084,56.1964,-1.16,99,100,2.93,overcast clouds
499,Ilhabela,BR,2021-11-26 00:54:08,-23.7781,-45.3581,72.05,93,80,10.8,broken clouds
500,Broken Hill,AU,2021-11-26 00:54:09,-31.95,141.4333,56.91,77,90,26.46,overcast clouds
501,Sapa,PH,2021-11-26 00:54:09,5.1544,120.3241,82.63,77,98,5.03,overcast clouds
502,Utica,US,2021-11-26 00:49:35,43.1009,-75.2327,42.91,87,100,3.94,light rain
503,Portland,US,2021-11-26 00:49:07,45.5234,-122.6762,54.73,72,75,1.99,broken clouds
504,Chifeng,CN,2021-11-26 00:54:10,42.2683,118.9636,27.01,56,0,5.23,clear sky
505,Winona,US,2021-11-26 00:54:10,43.9666,-91.7668,20.44,57,0,8.01,clear sky
506,Nouakchott,MR,2021-11-26 00:54:11,18.0858,-15.9785,76.93,40,100,1.28,overcast clouds
507,Holguin,CU,2021-11-26 00:54:11,20.8872,-76.2631,73.98,59,100,7.02,overcast clouds
508,Ostrovnoy,RU,2021-11-26 00:54:12,68.0531,39.5131,24.21,62,100,10.98,overcast clouds
509,Tomohon,ID,2021-11-26 00:55:12,1.3346,124.8392,72.54,88,100,1.25,light rain
510,Barcelos,PT,2021-11-26 00:55:13,41.5388,-8.6151,50.14,86,0,7.02,clear sky
511,La Ronge,CA,2021-11-26 00:55:13,55.1001,-105.2842,16.05,79,90,10.36,light snow
512,Vao,NC,2021-11-26 00:55:14,-22.6667,167.4833,75.83,86,2,16.73,clear sky
513,Shache,CN,2021-11-26 00:55:14,38.4167,77.2406,30.07,43,9,2.62,clear sky
514,Lewisville,US,2021-11-26 00:51:00,33.0462,-96.9942,54.07,44,75,3.0,broken clouds
515,Hambantota,LK,2021-11-26 00:55:15,6.1241,81.1185,77.27,87,99,8.59,overcast clouds
516,Mehamn,NO,2021-11-26 00:55:15,71.0357,27.8492,18.63,75,100,9.15,overcast clouds
517,Qena,EG,2021-11-26 00:55:16,26.1615,32.7183,59.11,36,0,4.47,clear sky
518,Jurbarkas,LT,2021-11-26 00:55:16,55.0778,22.7664,35.69,78,95,14.25,overcast clouds
519,Cosala,MX,2021-11-26 00:55:17,24.4125,-106.6908,69.82,52,100,1.05,overcast clouds
520,Tigil,RU,2021-11-26 00:55:17,57.8,158.6667,15.93,81,51,13.04,broken clouds
521,Mirnyy,RU,2021-11-26 00:55:18,62.5353,113.9611,2.62,98,100,4.05,overcast clouds
522,Obninsk,RU,2021-11-26 00:55:18,55.0969,36.6103,35.87,86,74,13.94,broken clouds
523,Juneau,US,2021-11-26 00:53:08,58.3019,-134.4197,38.21,95,90,5.75,moderate rain
524,Bud,US,2021-11-26 00:55:19,39.447,-86.1758,39.31,88,100,15.95,overcast clouds
525,Acapulco,MX,2021-11-26 00:55:19,16.8634,-99.8901,78.58,81,1,5.21,clear sky
526,Kanker,IN,2021-11-26 00:55:20,20.2719,81.4931,62.44,72,28,1.32,scattered clouds
527,Selenginsk,RU,2021-11-26 00:55:20,52.0064,106.8647,-1.79,79,100,9.26,overcast clouds
528,Lasa,IT,2021-11-26 00:55:20,46.6166,10.7002,38.14,96,100,1.05,overcast clouds
529,Nipawin,CA,2021-11-26 00:55:21,53.3668,-104.0009,15.84,92,90,11.5,overcast clouds
530,Goure,NE,2021-11-26 00:55:21,13.9835,10.2704,78.03,19,1,7.7,clear sky
531,Lumberton,US,2021-11-26 00:55:22,34.6182,-79.0086,53.35,47,100,7.65,overcast clouds
532,Banjar,ID,2021-11-26 00:55:22,-8.19,114.9675,82.26,73,59,3.74,broken clouds
533,Mogok,MM,2021-11-26 00:55:22,22.9167,96.5,58.89,83,0,1.48,clear sky
534,Dunedin,NZ,2021-11-26 00:55:23,-45.8742,170.5036,61.97,63,100,6.55,overcast clouds
535,Tuatapere,NZ,2021-11-26 00:55:23,-46.1333,167.6833,51.04,98,100,6.26,light rain
536,Belfast,GB,2021-11-26 00:55:24,54.5833,-5.9333,46.22,91,75,11.5,light rain
537,Muros,ES,2021-11-26 00:55:24,42.7762,-9.0603,53.83,82,50,17.43,scattered clouds
538,Kembe,CF,2021-11-26 00:55:25,4.6228,21.8865,69.24,56,35,1.72,scattered clouds
539,Kayanza,BI,2021-11-26 00:55:25,-3.0667,29.6667,57.34,94,100,1.99,overcast clouds
540,Chernyshevskiy,RU,2021-11-26 00:55:25,63.0128,112.4714,-1.66,100,99,2.64,overcast clouds
541,Zhaotong,CN,2021-11-26 00:55:26,27.3167,103.7167,38.21,97,100,5.3,overcast clouds
542,Sibolga,ID,2021-11-26 00:55:26,1.7427,98.7792,78.62,84,100,1.88,overcast clouds
543,Sobolevo,RU,2021-11-26 00:55:27,54.4299,31.8996,29.73,85,40,16.35,scattered clouds
544,Sambava,MG,2021-11-26 00:55:27,-14.2667,50.1667,72.3,86,16,5.17,few clouds
545,Korla,CN,2021-11-26 00:55:28,41.7597,86.1469,26.55,60,11,4.0,few clouds
546,Arlit,NE,2021-11-26 00:55:28,18.7369,7.3853,74.8,22,4,10.85,clear sky
547,Milkovo,RU,2021-11-26 00:55:29,54.7167,158.6167,22.44,93,100,0.67,overcast clouds
548,Siemiatycze,PL,2021-11-26 00:55:29,52.4272,22.8623,38.25,87,100,10.96,overcast clouds
549,Alekseyevsk,RU,2021-11-26 00:55:30,57.8406,108.3492,16.21,95,100,3.96,light snow
550,Ozernovskiy,RU,2021-11-26 00:55:30,51.5,156.5167,36.46,84,100,3.56,overcast clouds
551,Nyimba,ZM,2021-11-26 00:55:30,-14.5566,30.8149,69.17,85,100,6.08,overcast clouds
552,Nanortalik,GL,2021-11-26 00:55:31,60.1432,-45.2371,39.65,98,100,12.33,light rain
553,Beska,RS,2021-11-26 00:55:31,45.1297,20.0661,47.79,96,70,14.41,broken clouds
554,Taltal,CL,2021-11-26 00:55:32,-25.4,-70.4833,61.0,81,35,2.68,scattered clouds
555,Mount Isa,AU,2021-11-26 00:53:16,-20.7333,139.5,82.17,44,40,11.5,scattered clouds
556,Brae,GB,2021-11-26 00:56:32,60.3964,-1.353,42.71,83,100,11.9,overcast clouds
557,Ponta Delgada,PT,2021-11-26 00:56:33,37.7333,-25.6667,59.72,77,75,12.66,broken clouds
558,Kamennogorsk,RU,2021-11-26 00:56:33,60.9545,29.1339,32.85,100,100,2.42,light snow
559,Bonthe,SL,2021-11-26 00:56:34,7.5264,-12.505,79.88,83,11,5.48,few clouds
560,Grand Gaube,MU,2021-11-26 00:56:34,-20.0064,57.6608,73.8,80,3,6.22,clear sky
561,Keningau,MY,2021-11-26 00:56:35,5.3378,116.1602,79.25,88,100,0.43,overcast clouds
562,Fort Madison,US,2021-11-26 00:56:35,40.6298,-91.3151,27.32,54,0,9.22,clear sky
563,Mumford,GH,2021-11-26 00:56:35,5.2618,-0.759,80.55,83,7,7.67,clear sky
564,Doume,CM,2021-11-26 00:56:36,4.2333,13.45,65.86,65,22,3.24,few clouds
565,Voznesenye,RU,2021-11-26 00:56:36,61.0106,35.4781,37.51,97,100,14.27,overcast clouds
566,Marseille,FR,2021-11-26 00:56:37,43.3333,5.5,47.52,92,100,5.95,overcast clouds
567,Niculitel,RO,2021-11-26 00:56:37,45.1833,28.4833,36.99,81,2,9.24,clear sky
568,Harnosand,SE,2021-11-26 00:56:38,62.6323,17.9379,21.0,65,14,10.31,few clouds
569,Axim,GH,2021-11-26 00:56:38,4.8699,-2.2405,79.56,85,6,7.07,clear sky
570,Kamennomostskoye,RU,2021-11-26 00:56:38,43.7372,43.0514,26.13,77,100,2.84,overcast clouds
571,Shanhetun,CN,2021-11-26 00:56:39,44.7,127.2,15.55,91,100,6.17,overcast clouds
572,Venustiano Carranza,MX,2021-11-26 00:56:39,19.43,-99.0992,64.83,51,81,7.54,broken clouds
573,Abu Zabad,SD,2021-11-26 00:56:40,12.35,29.25,67.75,18,8,12.44,clear sky
574,Wagar,SD,2021-11-26 00:56:40,16.1525,36.2032,74.3,74,0,13.0,clear sky
575,Lanxi,CN,2021-11-26 00:56:41,29.2195,119.477,53.01,65,0,1.25,clear sky
576,Kutum,SD,2021-11-26 00:56:41,14.2,24.6667,58.98,18,1,7.0,clear sky
577,Verkh-Usugli,RU,2021-11-26 00:56:42,52.7,115.1667,-1.46,99,94,0.65,overcast clouds
578,Amuntai,ID,2021-11-26 00:56:42,-2.4177,115.2494,79.3,87,100,1.92,light rain
579,Alora,ES,2021-11-26 00:56:43,36.8236,-4.7058,50.49,82,92,3.06,overcast clouds
580,Cooma,AU,2021-11-26 00:56:43,-36.2333,149.1333,51.57,100,90,13.8,light rain
581,Kenai,US,2021-11-26 00:52:32,60.5544,-151.2583,19.02,89,90,4.61,light snow
582,Uruburetama,BR,2021-11-26 00:52:08,-3.625,-39.5083,77.09,79,96,4.09,overcast clouds
583,Pittsburg,US,2021-11-26 00:54:44,38.028,-121.8847,62.91,70,100,3.0,overcast clouds
584,Wau,SS,2021-11-26 00:56:44,7.7029,27.9953,73.45,25,11,5.44,few clouds
585,Taoudenni,ML,2021-11-26 00:56:45,22.6783,-3.9836,75.65,34,43,8.59,scattered clouds
586,Chibuto,MZ,2021-11-26 00:56:45,-24.6867,33.5306,66.11,81,82,3.83,broken clouds
587,Atar,MR,2021-11-26 00:52:29,20.5169,-13.0499,79.36,28,100,3.42,overcast clouds
588,Qinhuangdao,CN,2021-11-26 00:56:46,39.9317,119.5883,40.82,44,0,6.31,clear sky
589,Raudeberg,NO,2021-11-26 00:56:46,61.9875,5.1352,31.19,94,100,3.0,snow
590,Suixi,CN,2021-11-26 00:56:47,33.8907,116.7747,49.78,44,0,5.03,clear sky
591,Saint Anthony,US,2021-11-26 00:56:47,45.0205,-93.218,20.25,50,1,3.0,clear sky
592,Gizo,SB,2021-11-26 00:56:48,-8.103,156.8419,84.24,71,17,3.29,light rain
593,Chara,RU,2021-11-26 00:56:48,56.9064,118.2631,-6.59,76,0,1.5,clear sky
594,Qandala,SO,2021-11-26 00:56:49,11.472,49.8728,78.57,81,51,5.06,broken clouds
595,Tabuk,PH,2021-11-26 00:56:49,17.4189,121.4443,73.49,92,100,3.71,overcast clouds
596,Kismayo,SO,2021-11-26 00:56:50,-0.3582,42.5454,79.56,86,86,11.65,overcast clouds
597,Nishihara,JP,2021-11-26 00:56:50,26.1842,127.7558,70.88,60,40,12.66,scattered clouds
598,Margate,GB,2021-11-26 00:56:51,51.3813,1.3862,38.7,76,94,16.8,overcast clouds
599,Wasilla,US,2021-11-26 00:56:52,61.5814,-149.4394,14.95,75,90,1.01,light snow
600,Fukue,JP,2021-11-26 00:56:52,32.6881,128.8419,57.56,62,20,10.36,few clouds
601,Hovd,MN,2021-11-26 00:56:52,48.0056,91.6419,30.6,37,100,10.09,overcast clouds
602,Uruacu,BR,2021-11-26 00:56:53,-14.5247,-49.1408,73.92,73,100,1.77,overcast clouds
603,Pitsunda,GE,2021-11-26 00:56:53,43.1592,40.3378,39.38,47,49,7.58,scattered clouds
604,Verkhnevilyuysk,RU,2021-11-26 01:00:24,63.4453,120.3167,-6.81,100,90,3.06,overcast clouds
605,Chumikan,RU,2021-11-26 01:00:25,54.7183,135.315,10.02,93,100,9.48,overcast clouds
606,Nemuro,JP,2021-11-26 01:00:25,43.3236,145.575,37.4,60,7,19.26,clear sky
607,Ca Mau,VN,2021-11-26 01:00:26,9.1769,105.15,77.92,85,100,6.82,overcast clouds
608,Costa Rica,BR,2021-11-26 01:00:26,-23.4167,-54.65,70.86,95,100,3.94,moderate rain
609,Funtua,NG,2021-11-26 01:00:27,11.5233,7.3081,68.9,26,3,7.67,clear sky
610,Ichihara,JP,2021-11-26 01:00:27,35.5167,140.0833,59.22,47,0,5.3,clear sky
611,Dahod,IN,2021-11-26 01:00:28,22.8333,74.2667,65.8,49,0,6.06,clear sky
612,Duzce,TR,2021-11-26 01:00:28,40.8389,31.1639,46.06,77,0,5.37,clear sky
613,Russell,US,2021-11-26 01:00:29,32.3502,-85.1999,55.11,92,73,4.25,broken clouds
614,Laguna,US,2021-11-26 01:00:30,38.421,-121.4238,61.3,69,1,4.61,haze
615,Mitchell,US,2021-11-26 00:56:06,43.7094,-98.0298,23.11,61,100,5.01,overcast clouds
616,Bima,ID,2021-11-26 01:00:30,-8.4667,118.7167,86.22,68,97,3.49,overcast clouds
617,Muravlenko,RU,2021-11-26 01:00:31,63.7898,74.523,-4.74,98,63,11.07,broken clouds
618,Ternate,ID,2021-11-26 01:00:31,0.8,127.4,81.72,78,100,4.38,overcast clouds
619,Vanimo,PG,2021-11-26 01:00:32,-2.6741,141.3028,78.64,87,100,6.2,overcast clouds
620,Pimenta Bueno,BR,2021-11-26 01:00:32,-11.6725,-61.1936,75.47,94,100,2.62,moderate rain
621,Ligayan,PH,2021-11-26 01:00:33,4.6533,119.4706,82.49,77,97,6.87,overcast clouds
622,Oranjemund,NA,2021-11-26 01:00:33,-28.55,16.4333,61.05,89,0,9.66,clear sky
623,Kampene,CD,2021-11-26 01:00:34,-3.6,26.6667,67.68,100,100,2.01,overcast clouds
624,Tornio,FI,2021-11-26 01:00:35,65.8481,24.1466,8.62,93,100,7.02,light snow
625,Naron,ES,2021-11-26 01:00:35,43.5167,-8.1528,53.6,65,100,14.74,overcast clouds
626,Iskateley,RU,2021-11-26 01:00:36,67.6803,53.1512,1.36,95,79,6.22,broken clouds
627,Unity,CA,2021-11-26 01:00:36,52.4501,-109.1682,26.26,88,54,4.76,broken clouds
628,Santa Fe,AR,2021-11-26 01:00:37,-31.6333,-60.7,70.75,77,0,5.01,light rain
629,Nicolas Bravo,MX,2021-11-26 01:00:37,18.45,-88.9167,73.35,76,97,2.66,overcast clouds
630,Banswada,IN,2021-11-26 01:00:38,18.3833,77.8833,66.51,78,6,1.21,clear sky
631,Starkville,US,2021-11-26 00:58:34,33.4504,-88.8184,57.79,95,100,13.76,overcast clouds
632,Douentza,ML,2021-11-26 01:00:38,14.9951,-2.9517,77.04,28,4,4.72,clear sky
633,Tanete,ID,2021-11-26 01:00:39,-3.9443,119.7848,85.32,74,92,4.23,overcast clouds
634,Okhotsk,RU,2021-11-26 01:00:39,59.3833,143.3,2.98,80,64,8.63,broken clouds
635,Baryshivka,UA,2021-11-26 01:00:40,50.361,31.3217,40.06,87,5,14.79,clear sky
636,Camargo,MX,2021-11-26 01:00:40,27.6667,-105.1667,55.85,41,99,17.34,overcast clouds
637,Boa Vista,BR,2021-11-26 00:58:44,2.8197,-60.6733,84.18,70,0,3.44,clear sky
638,Kenora,CA,2021-11-26 01:00:41,49.8167,-94.4337,15.78,91,17,3.0,few clouds
639,Weligama,LK,2021-11-26 01:00:42,5.9667,80.4167,76.41,89,70,6.55,broken clouds
640,Nouadhibou,MR,2021-11-26 01:00:42,20.931,-17.0347,70.02,79,5,9.44,clear sky
641,Kosonsoy,UZ,2021-11-26 01:00:42,41.2561,71.5508,37.96,66,100,5.5,overcast clouds
642,Sokoni,TZ,2021-11-26 01:00:43,-6.4333,39.55,81.16,78,89,8.84,overcast clouds
643,America Dourada,BR,2021-11-26 01:00:43,-11.4553,-41.4361,70.32,85,89,9.84,overcast clouds
644,Yarmouth,US,2021-11-26 01:00:44,41.7057,-70.2286,50.09,57,12,11.05,few clouds
645,Develi,TR,2021-11-26 01:00:45,38.3906,35.4922,38.55,91,56,1.97,broken clouds
646,Shubarshi,KZ,2021-11-26 01:00:45,48.5872,57.1869,19.36,89,81,9.53,broken clouds
647,Pagudpud,PH,2021-11-26 01:00:46,18.5616,120.7868,79.65,80,100,12.82,overcast clouds
648,Kawardha,IN,2021-11-26 01:00:46,22.0167,81.25,60.96,55,5,3.83,clear sky
649,Mattru,SL,2021-11-26 01:01:47,7.6244,-11.8332,75.99,93,9,1.81,clear sky
650,Fort Nelson,CA,2021-11-26 01:00:42,58.8053,-122.7002,7.34,96,100,2.39,overcast clouds
651,Montepuez,MZ,2021-11-26 01:01:47,-13.1256,38.9997,69.71,93,100,5.12,overcast clouds
652,San Ignacio,BZ,2021-11-26 01:01:48,17.1561,-89.0714,69.67,92,99,3.09,overcast clouds
653,Imbituba,BR,2021-11-26 01:01:48,-28.24,-48.6703,73.81,93,100,8.37,light rain
654,Beira,MZ,2021-11-26 01:01:49,-19.8436,34.8389,76.12,68,100,13.8,overcast clouds
655,Chandia,IN,2021-11-26 01:01:50,23.65,80.7,54.73,57,0,1.45,clear sky
656,Poum,NC,2021-11-26 01:01:50,-20.2333,164.0167,79.38,72,0,14.81,clear sky
657,Yablonovo,RU,2021-11-26 01:01:51,50.8523,37.3574,28.26,82,7,11.95,clear sky
658,Pirovskoye,RU,2021-11-26 01:01:51,57.6267,92.2658,16.32,93,100,11.9,light snow
659,Buta,CD,2021-11-26 01:01:52,2.7858,24.73,68.61,75,99,1.07,overcast clouds
660,Ruteng,ID,2021-11-26 01:01:52,-8.6136,120.4721,74.46,67,68,0.38,broken clouds
661,Diffa,NE,2021-11-26 01:01:53,13.3154,12.6113,73.36,30,3,8.86,clear sky
662,Taunggyi,MM,2021-11-26 01:01:53,20.7833,97.0333,58.41,91,91,1.97,overcast clouds
663,Mandeville,JM,2021-11-26 01:01:54,18.0417,-77.5071,66.25,93,24,3.71,few clouds
664,Jacareacanga,BR,2021-11-26 01:01:54,-6.2222,-57.7528,74.66,97,100,0.36,overcast clouds
665,Saint-Pierre,RE,2021-11-26 01:01:55,-21.3393,55.4781,78.48,69,90,3.44,overcast clouds
666,Furstenfeld,AT,2021-11-26 01:01:55,47.05,16.0833,42.26,82,100,0.78,overcast clouds
667,Ilovlya,RU,2021-11-26 01:01:56,49.3033,43.9796,25.9,85,11,5.55,few clouds
668,Mopti,ML,2021-11-26 01:01:56,14.6667,-4.0,79.83,25,10,9.06,clear sky
669,Dakar,SN,2021-11-26 00:57:25,14.6937,-17.4441,80.73,89,0,0.0,clear sky
670,Forbes,AU,2021-11-26 01:01:57,-33.3833,148.0167,72.91,84,100,6.31,light rain
671,Emirdag,TR,2021-11-26 01:01:57,39.0197,31.15,39.87,86,7,3.22,clear sky
